TYPE,AUTO_START,AUTO_END,size_class,size_class_B,Genome_fraction,AUTO_LEN,INDV,PropCovered,CHROM,ToKeep
A,123773807,123996999,100kb_1gb,100kb_1gb,0.000122757,223193,U06,,chrHiC_scaffold_14,
A,87421672,87644886,100kb_1gb,100kb_1gb,0.000122769,223215,U03,,chrHiC_scaffold_11,
A,30070914,30294140,100kb_1gb,100kb_1gb,0.000122776,223227,U08,,chrHiC_scaffold_12,
A,88317898,88541240,100kb_1gb,100kb_1gb,0.00012284,223343,U06,,chrHiC_scaffold_5,
A,5724942,5948428,100kb_1gb,100kb_1gb,0.000122919,223487,U08,,chrHiC_scaffold_25,
A,68148662,68372181,100kb_1gb,100kb_1gb,0.000122937,223520,U05,,chrHiC_scaffold_14,
A,17386146,17609666,100kb_1gb,100kb_1gb,0.000122938,223521,U01,,chrHiC_scaffold_3,
A,28658162,28881693,100kb_1gb,100kb_1gb,0.000122944,223532,U07,,chrHiC_scaffold_19,
A,42378893,42602433,100kb_1gb,100kb_1gb,0.000122949,223541,U03,,chrHiC_scaffold_3,
A,2037636,2261183,100kb_1gb,100kb_1gb,0.000122952,223548,U09,,chrHiC_scaffold_14,
A,26309145,26532717,100kb_1gb,100kb_1gb,0.000122966,223573,U01,,chrHiC_scaffold_11,
A,70675970,70899598,100kb_1gb,100kb_1gb,0.000122997,223629,U09,,chrHiC_scaffold_5,
A,140616660,140840338,100kb_1gb,100kb_1gb,0.000123024,223679,DNAzoo,,chrHiC_scaffold_18,
A,46415024,46638800,100kb_1gb,100kb_1gb,0.000123078,223777,U08,,chrHiC_scaffold_16,
A,74655082,74878902,100kb_1gb,100kb_1gb,0.000123103,223821,U03,,chrHiC_scaffold_24,
A,41594244,41818072,100kb_1gb,100kb_1gb,0.000123107,223829,U05,,chrHiC_scaffold_15,
A,91488829,91712667,100kb_1gb,100kb_1gb,0.000123112,223839,U09,,chrHiC_scaffold_13,
A,3982493,4206347,100kb_1gb,100kb_1gb,0.000123121,223855,U07,,chrHiC_scaffold_4,
A,3873446,4097302,100kb_1gb,100kb_1gb,0.000123122,223857,U06,,chrHiC_scaffold_20,
A,66596635,66820541,100kb_1gb,100kb_1gb,0.00012315,223907,DNAzoo,,chrHiC_scaffold_15,
A,29673870,29897781,100kb_1gb,100kb_1gb,0.000123153,223912,Leo,,chrHiC_scaffold_17,
A,62645858,62869810,100kb_1gb,100kb_1gb,0.000123175,223953,Bronx_Zoo,,chrHiC_scaffold_11,
A,62645858,62869810,100kb_1gb,100kb_1gb,0.000123175,223953,DNAzoo,,chrHiC_scaffold_11,
A,40536430,40760389,100kb_1gb,100kb_1gb,0.000123179,223960,U01,,chrHiC_scaffold_11,
A,99870148,100094138,100kb_1gb,100kb_1gb,0.000123196,223991,U07,,chrHiC_scaffold_1,
A,34476432,34700429,100kb_1gb,100kb_1gb,0.0001232,223998,Leo,,chrHiC_scaffold_12,
A,89578607,89802613,100kb_1gb,100kb_1gb,0.000123205,224007,U06,,chrHiC_scaffold_10,
A,7241725,7465819,100kb_1gb,100kb_1gb,0.000123253,224095,U06,,chrHiC_scaffold_24,
A,35644776,35868897,100kb_1gb,100kb_1gb,0.000123268,224122,U04,,chrHiC_scaffold_13,
A,19242499,19466696,100kb_1gb,100kb_1gb,0.00012331,224198,DNAzoo,,chrHiC_scaffold_24,
A,75531712,75755942,100kb_1gb,100kb_1gb,0.000123328,224231,U06,,chrHiC_scaffold_10,
A,5732550,5956817,100kb_1gb,100kb_1gb,0.000123348,224268,Bronx_Zoo,,chrHiC_scaffold_7,
A,2943474,3167774,100kb_1gb,100kb_1gb,0.000123367,224301,U09,,chrHiC_scaffold_15,
A,15951325,16175626,100kb_1gb,100kb_1gb,0.000123367,224302,U05,,chrHiC_scaffold_11,
A,28496939,28721252,100kb_1gb,100kb_1gb,0.000123374,224314,DNAzoo,,chrHiC_scaffold_18,
A,29104254,29328591,100kb_1gb,100kb_1gb,0.000123387,224338,U09,,chrHiC_scaffold_10,
A,81555632,81779974,100kb_1gb,100kb_1gb,0.00012339,224343,U07,,chrHiC_scaffold_17,
A,58160461,58384835,100kb_1gb,100kb_1gb,0.000123407,224375,U06,,chrHiC_scaffold_16,
A,6131912,6356286,100kb_1gb,100kb_1gb,0.000123407,224375,India_NCBS,,chrHiC_scaffold_12,
A,110350737,110575130,100kb_1gb,100kb_1gb,0.000123418,224394,U04,,chrHiC_scaffold_15,
A,115482056,115706453,100kb_1gb,100kb_1gb,0.00012342,224398,U06,,chrHiC_scaffold_17,
A,93977269,94201688,100kb_1gb,100kb_1gb,0.000123432,224420,DNAzoo,,chrHiC_scaffold_22_F1,
A,27540661,27765142,100kb_1gb,100kb_1gb,0.000123466,224482,U14,,chrHiC_scaffold_15,
A,28709511,28934022,100kb_1gb,100kb_1gb,0.000123483,224512,U01,,chrHiC_scaffold_15,
A,45520863,45745379,100kb_1gb,100kb_1gb,0.000123485,224517,U03,,chrHiC_scaffold_14,
A,77721992,77946543,100kb_1gb,100kb_1gb,0.000123505,224552,U03,,chrHiC_scaffold_4,
A,125308711,125533288,100kb_1gb,100kb_1gb,0.000123519,224578,U07,,chrHiC_scaffold_1,
A,23827727,24052305,100kb_1gb,100kb_1gb,0.000123519,224579,U04,,chrHiC_scaffold_11,
A,133912800,134137404,100kb_1gb,100kb_1gb,0.000123534,224605,AF_08,,chrHiC_scaffold_18,
A,3576801,3801406,100kb_1gb,100kb_1gb,0.000123534,224606,U09,,chrHiC_scaffold_18,
A,169379766,169604399,100kb_1gb,100kb_1gb,0.00012355,224634,Bronx_Zoo,,chrHiC_scaffold_18,
A,89901,314549,100kb_1gb,100kb_1gb,0.000123558,224649,U09,,chrHiC_scaffold_25,
A,89901,314549,100kb_1gb,100kb_1gb,0.000123558,224649,DNAzoo,,chrHiC_scaffold_25,
A,62860783,63085435,100kb_1gb,100kb_1gb,0.00012356,224653,U08,,chrHiC_scaffold_14,
A,11341237,11565914,100kb_1gb,100kb_1gb,0.000123574,224678,DNAzoo,,chrHiC_scaffold_11,
A,64639187,64863911,100kb_1gb,100kb_1gb,0.0001236,224725,Bronx_Zoo,,chrHiC_scaffold_7,
A,1678147,1902906,100kb_1gb,100kb_1gb,0.000123619,224760,U08,,chrHiC_scaffold_10,
A,52839850,53064611,100kb_1gb,100kb_1gb,0.00012362,224762,U08,,chrHiC_scaffold_21,
A,17527523,17752305,100kb_1gb,100kb_1gb,0.000123632,224783,U06,,chrHiC_scaffold_11,
A,48201220,48426019,100kb_1gb,100kb_1gb,0.000123641,224800,U03,,chrHiC_scaffold_4,
A,17997434,18222259,100kb_1gb,100kb_1gb,0.000123655,224826,U03,,chrHiC_scaffold_15,
A,53836220,54061056,100kb_1gb,100kb_1gb,0.000123661,224837,U04,,chrHiC_scaffold_13,
A,86057861,86282704,100kb_1gb,100kb_1gb,0.000123665,224844,U07,,chrHiC_scaffold_24,
A,97632364,97857241,100kb_1gb,100kb_1gb,0.000123684,224878,U07,,chrHiC_scaffold_5,
A,38498149,38723072,100kb_1gb,100kb_1gb,0.000123709,224924,U08,,chrHiC_scaffold_18,
A,89550185,89775110,100kb_1gb,100kb_1gb,0.00012371,224926,DNAzoo,,chrHiC_scaffold_5,
A,102987205,103212134,100kb_1gb,100kb_1gb,0.000123713,224930,Leo,,chrHiC_scaffold_1,
A,75022227,75247161,100kb_1gb,100kb_1gb,0.000123715,224935,DNAzoo,,chrHiC_scaffold_5,
A,59124686,59349639,100kb_1gb,100kb_1gb,0.000123726,224954,U04,,chrHiC_scaffold_22_E1,
A,125022573,125247543,100kb_1gb,100kb_1gb,0.000123735,224971,U07,,chrHiC_scaffold_22_F1,
A,89901,314874,100kb_1gb,100kb_1gb,0.000123737,224974,Leo,,chrHiC_scaffold_25,
A,55269023,55494004,100kb_1gb,100kb_1gb,0.000123741,224982,U09,,chrHiC_scaffold_15,
A,89901,314889,100kb_1gb,100kb_1gb,0.000123745,224989,U01,,chrHiC_scaffold_25,
A,70432980,70658031,100kb_1gb,100kb_1gb,0.00012378,225052,Leo,,chrHiC_scaffold_8,
A,99615038,99840095,100kb_1gb,100kb_1gb,0.000123783,225058,DNAzoo,,chrHiC_scaffold_1,
A,82534744,82759820,100kb_1gb,100kb_1gb,0.000123793,225077,U01,,chrHiC_scaffold_11,
A,80129019,80354135,100kb_1gb,100kb_1gb,0.000123815,225117,India_NCBS,,chrHiC_scaffold_5,
A,15090679,15315824,100kb_1gb,100kb_1gb,0.000123831,225146,U04,,chrHiC_scaffold_16,
A,16996564,17221710,100kb_1gb,100kb_1gb,0.000123832,225147,U04,,chrHiC_scaffold_8,
A,20153357,20378526,100kb_1gb,100kb_1gb,0.000123845,225170,U14,,chrHiC_scaffold_16,
A,18409080,18634273,100kb_1gb,100kb_1gb,0.000123858,225194,U03,,chrHiC_scaffold_3,
A,36014667,36239874,100kb_1gb,100kb_1gb,0.000123865,225208,Mong_SRR836372,,chrHiC_scaffold_7,
A,40505289,40730511,100kb_1gb,100kb_1gb,0.000123874,225223,Bronx_Zoo,,chrHiC_scaffold_14,
A,24380006,24605265,100kb_1gb,100kb_1gb,0.000123894,225260,U06,,chrHiC_scaffold_1,
A,56440411,56665706,100kb_1gb,100kb_1gb,0.000123914,225296,U05,,chrHiC_scaffold_11,
A,90313933,90539235,100kb_1gb,100kb_1gb,0.000123918,225303,U04,,chrHiC_scaffold_22_F1,
A,71725242,71950558,100kb_1gb,100kb_1gb,0.000123925,225317,U01,,chrHiC_scaffold_21,
A,7337350,7562691,100kb_1gb,100kb_1gb,0.000123939,225342,U07,,chrHiC_scaffold_13,
A,35896319,36121671,100kb_1gb,100kb_1gb,0.000123945,225353,U06,,chrHiC_scaffold_4,
A,16592291,16817692,100kb_1gb,100kb_1gb,0.000123972,225402,Mong_SRR836372,,chrHiC_scaffold_17,
A,55966014,56191420,100kb_1gb,100kb_1gb,0.000123975,225407,U06,,chrHiC_scaffold_21,
A,31225920,31451352,100kb_1gb,100kb_1gb,0.000123989,225433,India_NCBS,,chrHiC_scaffold_8,
A,125142328,125367797,100kb_1gb,100kb_1gb,0.00012401,225470,U04,,chrHiC_scaffold_17,
A,32653233,32878714,100kb_1gb,100kb_1gb,0.000124016,225482,Bronx_Zoo,,chrHiC_scaffold_24,
A,53676844,53902335,100kb_1gb,100kb_1gb,0.000124022,225492,India_NCBS,,chrHiC_scaffold_10,
A,49320708,49546225,100kb_1gb,100kb_1gb,0.000124036,225518,U06,,chrHiC_scaffold_4,
A,80854352,81079872,100kb_1gb,100kb_1gb,0.000124038,225521,Mong_SRR836372,,chrHiC_scaffold_1,
A,172679896,172905424,100kb_1gb,100kb_1gb,0.000124042,225529,AF_08,,chrHiC_scaffold_18,
A,39697944,39923496,100kb_1gb,100kb_1gb,0.000124055,225553,India_NCBS,,chrHiC_scaffold_15,
A,34460721,34686273,100kb_1gb,100kb_1gb,0.000124055,225553,U05,,chrHiC_scaffold_22_E1,
A,99993974,100219533,100kb_1gb,100kb_1gb,0.000124059,225560,Leo,,chrHiC_scaffold_24,
A,103533316,103758929,100kb_1gb,100kb_1gb,0.000124089,225614,U09,,chrHiC_scaffold_18,
A,39146988,39372629,100kb_1gb,100kb_1gb,0.000124104,225642,U03,,chrHiC_scaffold_15,
A,89599277,89824933,100kb_1gb,100kb_1gb,0.000124112,225657,India_NCBS,,chrHiC_scaffold_22_F1,
A,30441454,30667122,100kb_1gb,100kb_1gb,0.000124119,225669,U06,,chrHiC_scaffold_24,
A,102929307,103154991,100kb_1gb,100kb_1gb,0.000124128,225685,U06,,chrHiC_scaffold_3,
A,3638704,3864425,100kb_1gb,100kb_1gb,0.000124148,225722,U09,,chrHiC_scaffold_24,
A,98186134,98411860,100kb_1gb,100kb_1gb,0.000124151,225727,Mong_SRR836372,,chrHiC_scaffold_13,
A,97938017,98163805,100kb_1gb,100kb_1gb,0.000124185,225789,Mong_SRR836372,,chrHiC_scaffold_14,
A,117577815,117803622,100kb_1gb,100kb_1gb,0.000124195,225808,Leo,,chrHiC_scaffold_24,
A,85371399,85597227,100kb_1gb,100kb_1gb,0.000124207,225829,U06,,chrHiC_scaffold_14,
A,50172545,50398381,100kb_1gb,100kb_1gb,0.000124211,225837,U06,,chrHiC_scaffold_1,
A,29076414,29302265,100kb_1gb,100kb_1gb,0.00012422,225852,U06,,chrHiC_scaffold_10,
A,4427915,4653773,100kb_1gb,100kb_1gb,0.000124223,225859,DNAzoo,,chrHiC_scaffold_4,
A,75792254,76018146,100kb_1gb,100kb_1gb,0.000124242,225893,U08,,chrHiC_scaffold_15,
A,162637311,162863206,100kb_1gb,100kb_1gb,0.000124244,225896,DNAzoo,,chrHiC_scaffold_18,
A,55192636,55418544,100kb_1gb,100kb_1gb,0.000124251,225909,AF_08,,chrHiC_scaffold_14,
A,54274227,54500176,100kb_1gb,100kb_1gb,0.000124274,225950,U01,,chrHiC_scaffold_22_E1,
A,109577096,109803050,100kb_1gb,100kb_1gb,0.000124276,225955,U06,,chrHiC_scaffold_13,
A,16115468,16341468,100kb_1gb,100kb_1gb,0.000124302,226001,U07,,chrHiC_scaffold_18,
A,29214688,29440708,100kb_1gb,100kb_1gb,0.000124313,226021,U03,,chrHiC_scaffold_23,
A,161080519,161306600,100kb_1gb,100kb_1gb,0.000124346,226082,U05,,chrHiC_scaffold_18,
A,75860273,76086362,100kb_1gb,100kb_1gb,0.000124351,226090,Leo,,chrHiC_scaffold_11,
A,77349509,77575607,100kb_1gb,100kb_1gb,0.000124355,226099,U06,,chrHiC_scaffold_4,
A,24698455,24924565,100kb_1gb,100kb_1gb,0.000124362,226111,U01,,chrHiC_scaffold_23,
A,9708582,9934737,100kb_1gb,100kb_1gb,0.000124387,226156,DNAzoo,,chrHiC_scaffold_25,
A,4459242,4685411,100kb_1gb,100kb_1gb,0.000124395,226170,U08,,chrHiC_scaffold_12,
A,45068370,45294576,100kb_1gb,100kb_1gb,0.000124415,226207,India_NCBS,,chrHiC_scaffold_7,
A,35935199,36161409,100kb_1gb,100kb_1gb,0.000124417,226211,U14,,chrHiC_scaffold_1,
A,21712723,21938938,100kb_1gb,100kb_1gb,0.00012442,226216,U03,,chrHiC_scaffold_4,
A,64893474,65119735,100kb_1gb,100kb_1gb,0.000124445,226262,U07,,chrHiC_scaffold_17,
A,9403803,9630090,100kb_1gb,100kb_1gb,0.000124459,226288,AF_08,,chrHiC_scaffold_11,
A,12003477,12229845,100kb_1gb,100kb_1gb,0.000124504,226369,AF_08,,chrHiC_scaffold_11,
A,9171920,9398331,100kb_1gb,100kb_1gb,0.000124528,226412,U14,,chrHiC_scaffold_10,
A,19382418,19608846,100kb_1gb,100kb_1gb,0.000124537,226429,U05,,chrHiC_scaffold_21,
A,99594691,99821207,100kb_1gb,100kb_1gb,0.000124585,226517,U07,,chrHiC_scaffold_14,
A,45071398,45297932,100kb_1gb,100kb_1gb,0.000124595,226535,U08,,chrHiC_scaffold_8,
A,82460992,82687538,100kb_1gb,100kb_1gb,0.000124602,226547,Mong_SRR836372,,chrHiC_scaffold_15,
A,21418231,21644781,100kb_1gb,100kb_1gb,0.000124604,226551,U14,,chrHiC_scaffold_15,
A,21418231,21644781,100kb_1gb,100kb_1gb,0.000124604,226551,U07,,chrHiC_scaffold_15,
A,51703878,51930462,100kb_1gb,100kb_1gb,0.000124623,226585,AF_08,,chrHiC_scaffold_17,
A,79001519,79228108,100kb_1gb,100kb_1gb,0.000124626,226590,AF_08,,chrHiC_scaffold_10,
A,23167100,23393696,100kb_1gb,100kb_1gb,0.000124629,226597,Mong_SRR836372,,chrHiC_scaffold_20,
A,11820211,12046818,100kb_1gb,100kb_1gb,0.000124635,226608,AF_08,,chrHiC_scaffold_12,
A,46357790,46584411,100kb_1gb,100kb_1gb,0.000124643,226622,U14,,chrHiC_scaffold_7,
A,21860504,22087180,100kb_1gb,100kb_1gb,0.000124673,226677,U01,,chrHiC_scaffold_7,
A,48400147,48626825,100kb_1gb,100kb_1gb,0.000124674,226679,U04,,chrHiC_scaffold_13,
A,35157142,35383877,100kb_1gb,100kb_1gb,0.000124706,226736,DNAzoo,,chrHiC_scaffold_16,
A,45991549,46218287,100kb_1gb,100kb_1gb,0.000124707,226739,Bronx_Zoo,,chrHiC_scaffold_5,
A,80196951,80423747,100kb_1gb,100kb_1gb,0.000124739,226797,U08,,chrHiC_scaffold_15,
A,19899556,20126357,100kb_1gb,100kb_1gb,0.000124742,226802,U06,,chrHiC_scaffold_3,
A,69629422,69856230,100kb_1gb,100kb_1gb,0.000124746,226809,Leo,,chrHiC_scaffold_5,
A,21953074,22179894,100kb_1gb,100kb_1gb,0.000124753,226821,U01,,chrHiC_scaffold_22_E1,
A,69569061,69795941,100kb_1gb,100kb_1gb,0.000124786,226881,U09,,chrHiC_scaffold_18,
A,181877999,182104923,100kb_1gb,100kb_1gb,0.00012481,226925,U06,,chrHiC_scaffold_18,
A,151534039,151760975,100kb_1gb,100kb_1gb,0.000124816,226937,AF_08,,chrHiC_scaffold_17,
A,47459613,47686616,100kb_1gb,100kb_1gb,0.000124853,227004,Bronx_Zoo,,chrHiC_scaffold_11,
A,14832165,15059192,100kb_1gb,100kb_1gb,0.000124866,227028,U06,,chrHiC_scaffold_15,
A,56281002,56508036,100kb_1gb,100kb_1gb,0.00012487,227035,U14,,chrHiC_scaffold_1,
A,86734679,86961756,100kb_1gb,100kb_1gb,0.000124894,227078,Mong_SRR836372,,chrHiC_scaffold_22_F1,
A,26131774,26358899,100kb_1gb,100kb_1gb,0.00012492,227126,U01,,chrHiC_scaffold_15,
A,138219577,138446704,100kb_1gb,100kb_1gb,0.000124921,227128,AF_08,,chrHiC_scaffold_18,
A,77265058,77492218,100kb_1gb,100kb_1gb,0.00012494,227161,U06,,chrHiC_scaffold_1,
A,91184532,91411737,100kb_1gb,100kb_1gb,0.000124964,227206,U01,,chrHiC_scaffold_13,
A,36450409,36677707,100kb_1gb,100kb_1gb,0.000125015,227299,U08,,chrHiC_scaffold_18,
A,20015811,20243138,100kb_1gb,100kb_1gb,0.000125031,227328,U01,,chrHiC_scaffold_18,
A,15805416,16032748,100kb_1gb,100kb_1gb,0.000125034,227333,U14,,chrHiC_scaffold_7,
A,81919075,82146431,100kb_1gb,100kb_1gb,0.000125047,227357,U06,,chrHiC_scaffold_10,
A,16170136,16397546,100kb_1gb,100kb_1gb,0.000125077,227411,U06,,chrHiC_scaffold_15,
A,31918071,32145493,100kb_1gb,100kb_1gb,0.000125084,227423,AF_08,,chrHiC_scaffold_22_E1,
A,64865682,65093149,100kb_1gb,100kb_1gb,0.000125108,227468,Leo,,chrHiC_scaffold_3,
A,11781416,12008962,100kb_1gb,100kb_1gb,0.000125152,227547,U14,,chrHiC_scaffold_10,
A,121723259,121950812,100kb_1gb,100kb_1gb,0.000125156,227554,U14,,chrHiC_scaffold_15,
A,115056030,115283606,100kb_1gb,100kb_1gb,0.000125168,227577,India_NCBS,,chrHiC_scaffold_1,
A,60131964,60359547,100kb_1gb,100kb_1gb,0.000125172,227584,U01,,chrHiC_scaffold_16,
A,53044643,53272254,100kb_1gb,100kb_1gb,0.000125188,227612,U09,,chrHiC_scaffold_11,
A,68178789,68406449,100kb_1gb,100kb_1gb,0.000125215,227661,Bronx_Zoo,,chrHiC_scaffold_3,
A,74618907,74846576,100kb_1gb,100kb_1gb,0.00012522,227670,AF_08,,chrHiC_scaffold_4,
A,61378063,61605741,100kb_1gb,100kb_1gb,0.000125224,227679,U01,,chrHiC_scaffold_15,
A,114317196,114544965,100kb_1gb,100kb_1gb,0.000125275,227770,U06,,chrHiC_scaffold_24,
A,126184061,126411880,100kb_1gb,100kb_1gb,0.000125302,227820,U07,,chrHiC_scaffold_22_F1,
A,34729468,34957303,100kb_1gb,100kb_1gb,0.000125311,227836,U14,,chrHiC_scaffold_4,
A,8659626,8887519,100kb_1gb,100kb_1gb,0.000125343,227894,U05,,chrHiC_scaffold_16,
A,30446982,30674914,100kb_1gb,100kb_1gb,0.000125364,227933,U03,,chrHiC_scaffold_12,
A,87002284,87230219,100kb_1gb,100kb_1gb,0.000125366,227936,Leo,,chrHiC_scaffold_15,
A,119777851,120005919,100kb_1gb,100kb_1gb,0.000125439,228069,Mong_SRR836372,,chrHiC_scaffold_15,
A,149694909,149923007,100kb_1gb,100kb_1gb,0.000125455,228099,Bronx_Zoo,,chrHiC_scaffold_5,
A,7518731,7746830,100kb_1gb,100kb_1gb,0.000125456,228100,India_NCBS,,chrHiC_scaffold_17,
A,124505038,124733157,100kb_1gb,100kb_1gb,0.000125467,228120,Bronx_Zoo,,chrHiC_scaffold_15,
A,166375778,166603903,100kb_1gb,100kb_1gb,0.00012547,228126,Bronx_Zoo,,chrHiC_scaffold_18,
A,55054495,55282631,100kb_1gb,100kb_1gb,0.000125476,228137,India_NCBS,,chrHiC_scaffold_22_E1,
A,79002645,79230789,100kb_1gb,100kb_1gb,0.000125481,228145,U09,,chrHiC_scaffold_24,
A,52185264,52413450,100kb_1gb,100kb_1gb,0.000125504,228187,AF_08,,chrHiC_scaffold_17,
A,114530196,114758384,100kb_1gb,100kb_1gb,0.000125505,228189,U09,,chrHiC_scaffold_22_F1,
A,34132026,34360214,100kb_1gb,100kb_1gb,0.000125505,228189,U05,,chrHiC_scaffold_13,
A,7383803,7611992,100kb_1gb,100kb_1gb,0.000125506,228190,U09,,chrHiC_scaffold_19,
A,81261005,81489201,100kb_1gb,100kb_1gb,0.000125509,228197,DNAzoo,,chrHiC_scaffold_10,
A,62967900,63196153,100kb_1gb,100kb_1gb,0.000125541,228254,U05,,chrHiC_scaffold_8,
A,112594763,112823042,100kb_1gb,100kb_1gb,0.000125555,228280,U04,,chrHiC_scaffold_5,
A,13117834,13346133,100kb_1gb,100kb_1gb,0.000125566,228300,U03,,chrHiC_scaffold_1,
A,100541722,100770095,100kb_1gb,100kb_1gb,0.000125607,228374,U08,,chrHiC_scaffold_1,
A,59709820,59938219,100kb_1gb,100kb_1gb,0.000125621,228400,India_NCBS,,chrHiC_scaffold_11,
A,36214293,36442722,100kb_1gb,100kb_1gb,0.000125638,228430,U09,,chrHiC_scaffold_22_E1,
A,73444843,73673280,100kb_1gb,100kb_1gb,0.000125642,228438,Leo,,chrHiC_scaffold_8,
A,84749000,84977495,100kb_1gb,100kb_1gb,0.000125674,228496,DNAzoo,,chrHiC_scaffold_7,
A,30935249,31163750,100kb_1gb,100kb_1gb,0.000125677,228502,U07,,chrHiC_scaffold_3,
A,79168783,79397304,100kb_1gb,100kb_1gb,0.000125688,228522,India_NCBS,,chrHiC_scaffold_21,
A,69447089,69675670,100kb_1gb,100kb_1gb,0.000125721,228582,U05,,chrHiC_scaffold_7,
A,38554110,38782710,100kb_1gb,100kb_1gb,0.000125732,228601,U03,,chrHiC_scaffold_11,
A,14962699,15191302,100kb_1gb,100kb_1gb,0.000125733,228604,U04,,chrHiC_scaffold_7,
A,124829311,125057987,100kb_1gb,100kb_1gb,0.000125773,228677,U06,,chrHiC_scaffold_14,
A,24526531,24755209,100kb_1gb,100kb_1gb,0.000125774,228679,Leo,,chrHiC_scaffold_15,
A,78793999,79022723,100kb_1gb,100kb_1gb,0.0001258,228725,U03,,chrHiC_scaffold_1,
A,64700535,64929271,100kb_1gb,100kb_1gb,0.000125806,228737,U14,,chrHiC_scaffold_17,
A,58261626,58490393,100kb_1gb,100kb_1gb,0.000125823,228768,DNAzoo,,chrHiC_scaffold_17,
A,109414863,109643670,100kb_1gb,100kb_1gb,0.000125845,228808,U03,,chrHiC_scaffold_1,
A,56554509,56783334,100kb_1gb,100kb_1gb,0.000125855,228826,U05,,chrHiC_scaffold_18,
A,157862769,158091606,100kb_1gb,100kb_1gb,0.000125862,228838,DNAzoo,,chrHiC_scaffold_5,
A,3289886,3518754,100kb_1gb,100kb_1gb,0.000125879,228869,U09,,chrHiC_scaffold_7,
A,47178414,47407309,100kb_1gb,100kb_1gb,0.000125894,228896,India_NCBS,,chrHiC_scaffold_5,
A,5811355,6040255,100kb_1gb,100kb_1gb,0.000125897,228901,Mong_SRR836372,,chrHiC_scaffold_18,
A,101732679,101961587,100kb_1gb,100kb_1gb,0.000125901,228909,U07,,chrHiC_scaffold_1,
A,31585252,31814173,100kb_1gb,100kb_1gb,0.000125908,228922,AF_08,,chrHiC_scaffold_7,
A,10369403,10598355,100kb_1gb,100kb_1gb,0.000125925,228953,U01,,chrHiC_scaffold_12,
A,138703978,138932968,100kb_1gb,100kb_1gb,0.000125946,228991,AF_08,,chrHiC_scaffold_15,
A,6260157,6489158,100kb_1gb,100kb_1gb,0.000125952,229002,U08,,chrHiC_scaffold_19,
A,89606523,89835580,100kb_1gb,100kb_1gb,0.000125983,229058,U14,,chrHiC_scaffold_22_F1,
A,13134098,13363156,100kb_1gb,100kb_1gb,0.000125983,229059,DNAzoo,,chrHiC_scaffold_1,
A,34152195,34381256,100kb_1gb,100kb_1gb,0.000125985,229062,U07,,chrHiC_scaffold_7,
A,68356662,68585729,100kb_1gb,100kb_1gb,0.000125988,229068,U01,,chrHiC_scaffold_8,
A,75261755,75490834,100kb_1gb,100kb_1gb,0.000125995,229080,U07,,chrHiC_scaffold_17,
A,39198171,39427262,100kb_1gb,100kb_1gb,0.000126002,229092,India_NCBS,,chrHiC_scaffold_13,
A,1910687,2139781,100kb_1gb,100kb_1gb,0.000126003,229095,Mong_SRR836372,,chrHiC_scaffold_13,
A,54929482,55158632,100kb_1gb,100kb_1gb,0.000126034,229151,Leo,,chrHiC_scaffold_11,
A,34996104,35225298,100kb_1gb,100kb_1gb,0.000126058,229195,Leo,,chrHiC_scaffold_22_E1,
A,2048217,2277484,100kb_1gb,100kb_1gb,0.000126098,229268,U06,,chrHiC_scaffold_23,
A,66508373,66737665,100kb_1gb,100kb_1gb,0.000126112,229293,U04,,chrHiC_scaffold_17,
A,39964853,40194156,100kb_1gb,100kb_1gb,0.000126118,229304,U07,,chrHiC_scaffold_11,
A,105187432,105416743,100kb_1gb,100kb_1gb,0.000126123,229312,U04,,chrHiC_scaffold_22_F1,
A,2037636,2266947,100kb_1gb,100kb_1gb,0.000126123,229312,U01,,chrHiC_scaffold_14,
A,10232912,10462226,100kb_1gb,100kb_1gb,0.000126124,229315,U08,,chrHiC_scaffold_7,
A,39611756,39841071,100kb_1gb,100kb_1gb,0.000126125,229316,U09,,chrHiC_scaffold_7,
A,20740288,20969633,100kb_1gb,100kb_1gb,0.000126141,229346,U07,,chrHiC_scaffold_14,
A,54608792,54838139,100kb_1gb,100kb_1gb,0.000126142,229348,U06,,chrHiC_scaffold_10,
A,38393976,38623341,100kb_1gb,100kb_1gb,0.000126152,229366,India_NCBS,,chrHiC_scaffold_1,
A,11661818,11891207,100kb_1gb,100kb_1gb,0.000126166,229390,U03,,chrHiC_scaffold_12,
A,25189875,25419334,100kb_1gb,100kb_1gb,0.000126204,229460,AF_08,,chrHiC_scaffold_1,
A,81588066,81817528,100kb_1gb,100kb_1gb,0.000126206,229463,U04,,chrHiC_scaffold_7,
A,93325248,93554757,100kb_1gb,100kb_1gb,0.000126232,229510,Mong_SRR836372,,chrHiC_scaffold_22_F1,
A,2037636,2267174,100kb_1gb,100kb_1gb,0.000126247,229539,U04,,chrHiC_scaffold_14,
A,87292238,87521777,100kb_1gb,100kb_1gb,0.000126248,229540,U14,,chrHiC_scaffold_1,
A,56217432,56447058,100kb_1gb,100kb_1gb,0.000126296,229627,Leo,,chrHiC_scaffold_8,
A,49874303,50103961,100kb_1gb,100kb_1gb,0.000126313,229659,Leo,,chrHiC_scaffold_21,
A,66689991,66919664,100kb_1gb,100kb_1gb,0.000126322,229674,India_NCBS,,chrHiC_scaffold_16,
A,9242085,9471772,100kb_1gb,100kb_1gb,0.000126329,229688,U09,,chrHiC_scaffold_10,
